charge_code,severity,class,short_desc,mshp_code,ncic_code,statute,long_desc,osca_type,sevclass_value,ncic_category,legacy,OLD_category,OLD_ncic,dv
229.090-001N202073,M,U,SALES AGENT VIOL CONSTRCTN CNTRC,MISPUB,73,229090,SALES AGENT VIOLATION OR PECUNIARY INTEREST IN CONSTRUCTION CONTRACT,M,11,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.100-001N197973,M,U,FAIL COMPLY-229.040-229.200,MISPUB,73,229100,WILLFULLY FAIL TO COMPLY WITH PROVISIONS OF SECTIONS 229.040- 229.200 REGARDING INSTALLATION OF UTILITIES,M,11,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.100-001N202073,M,U,FAIL COMPLY-229.040-229.200,MISPUB,73,229100,WILLFULLY FAIL TO COMPLY WITH PROVISIONS OF SECTIONS 229.040- 229.200 REGARDING INSTALLATION OF UTILITIES,M,11,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.140-999N190054,M,U,DEFACE/ALTER SIGN/RD,OTHMIS,54,229140,DEFACED/ALTERED/MUTILATED/INJURED ROAD SIGN/PUBLIC ROAD(WILLFULLY & MALICIOUSLY),,11,MOTOR VEHICLE,FALSE,Motor Vehicle,54,
229.150-001N197554,M,U,OBST/CHG LOC PUBLIC ROAD,OTHMIS,54,229150,OBSTRUCTED/DAMAGED/CHANGED LOCATION OF PUBLIC ROAD (WILLFULLY OR KNOWINGLY),T,11,MOTOR VEHICLE,FALSE,Motor Vehicle,54,
229.170-999N190054,M,U,HIND/OBST DRIVR ON HWY,OTHMIS,54,229170,HINDERED/OBSTRUCTED/DELAYED PERSON DRIVING ON HWY (WILLFULLY),,11,MOTOR VEHICLE,FALSE,Motor Vehicle,54,
229.210-001N197554,M,U,HWY CLOSED TO TRAFFIC,HAZMIS,54,229210,DROVE ON BRIDGE/HIGHWAY UNDER CONSTRUCTION/IMPROVEMENT THAT WAS CLOSED BY BARRIERS,T,11,MOTOR VEHICLE,FALSE,Motor Vehicle,54,
229.475-001N199373,M,B,REMOVE PLANTS-CNTY/STATE HWY/RDWY,MISPUB,73,229475,DIGGING OR REMOVAL OF PLANTS/PLANT PARTS FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,8,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.475-001N202073,M,B,REMOVE PLANTS-CNTY/STATE HWY/RDWY,MISPUB,73,229475,DIGGING OR REMOVAL OF PLANTS/PLANT PARTS FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,8,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.477-999Y199362,M,B,REMOVE PLANT-CO-ST HGWY,MISCON,62,229477,DIGGING/REMOVAL PLANTS/PARTS FROM COUNTY STATE HIGHWAY/ROADWAY,,8,CONSERVATION,FALSE,Conservation,62,
229.479-001N199373,M,A,POSS FOR SALE-PLANTS-HWY,MISPUB,73,229479,POSSESSION FOR SALE OR COLLECTION OF PLANTS/PLANT PARTS COLLECTED FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,7,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.479-001Y201573,M,A,POSS FOR SALE-PLANTS-HWY,MISPUB,73,229479,POSSESSION FOR SALE OR COLLECTION OF PLANTS/PLANT PARTS COLLECTED FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,7,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.479-001Y201773,M,A,PS SLE/COL PLNTS/PRT C/S HWY,MISPUB,73,229479,POSSESSION FOR SALE OR COLLECTION OF PLANTS/PLANT PARTS COLLECTED FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,7,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.479-001Y202073,M,A,PS SLE/COL PLNTS/PRT C/S HWY,MISPUB,73,229479,POSSESSION FOR SALE OR COLLECTION OF PLANTS/PLANT PARTS COLLECTED FROM ANY COUNTY/STATE HIGHWAY OR ROADWAY,M,7,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
229.479-999Y199362,M,A,POSS/SELL/COLL/PLANT-HGY,MISCON,62,229479,POSS FOR SALE/COLLECTION OF PLANT/PARTS FROM CO/ST HWY/RDWY,,7,CONSERVATION,FALSE,Conservation,62,
231.280-001N200073,M,U,CLERK FAIL PREP/PUB STATEMENT,MISPUB,73,231280,FAILURE OF TOWNSHIP CLERK TO PREPARE/PUBLISH STATEMENT REQUIRED BY SECTION 231.280,M,11,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
231.280-001N202073,M,U,CLERK FAIL PREP/PUB STATEMENT,MISPUB,73,231280,FAILURE OF TOWNSHIP CLERK TO PREPARE/PUBLISH STATEMENT REQUIRED BY SECTION 231.280,M,11,PUBLIC ORDER CRIMES,FALSE,Assorted Other,73,
238.365-001N199754,I,,VIO TOLL COLLECTION REGUL,OTHVEH,54,238365,VIOLATION OF TOLL COLLECTION REGULATIONS,IN,12,MOTOR VEHICLE,FALSE,Motor Vehicle,54,
252.040-001N194562,M,A,TAKING WILDLIFE ILLEGALLY,MISCON,62,252040,PURSUE/TAKE/KILL/POSSESS OR DISPOSE OF WILDLIFE ILLEGALLY,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-001N201562,M,A,PURSUE/TAKE/KILL/POSSESS OR DISPOSE OF WILDLIFE ILLEGALLY,MISCON,62,252040,PURSUE/TAKE/KILL/POSSESS OR DISPOSE OF WILDLIFE ILLEGALLY,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-001N201962,M,A,TAKE WLDF-MOLEST NEST/DEN/ETC,,62,252040,"TAKE WILDLIFE BY MOLESTING A NEST, DEN, HOME, EGGS OF WILDLIFE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-001Y201562,M,A,TAKING WILDLIFE ILLEGALLY,MISCON,62,252040,PURSUE/TAKE/KILL/POSSESS OR DISPOSE OF WILDLIFE ILLEGALLY,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-002N194662,I,,VIO RCD KPNG REQUIR FUR DELR/BYRS,MISCON,62,252040,VIOLATION OF RECORD KEEPING REQUIREMENTS OF LICENSED FUR DEALERS/BUYERS,IN,12,CONSERVATION,FALSE,Conservation,62,
252.040-002N201962,M,A,IM/TPT/SL/PR/TK/PS PRTCD SPECS,,62,252040,"IMPRT, TRNSPRT, SEL PRCHS, TAK OR POSS PROTCTD SPECIES OF WLDLFE, OR PRTS, INCNSSTNT WITH RULES OF THE CODE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-003N201962,M,A,ILEGAL PURCH/SALE WDLF/FISH/BT,,62,252040,"ILLEGAL PURCHASE OR SELLING OF WILDLIFE, FISH, LIVE BAIT, ETC.",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-004N201962,M,A,LEAVE/ABND WLDLF AS HUMAN FOOD,,62,252040,NO PERSN WHO TAKEOR POSS ANY WLDLFE SHALL WANTNLY LEAVE/ABNDN ANY PORTIN OR WLDLFE USED AS HUMAN FOOD,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-005N201962,M,A,PLC GRN/SALT/PRDCT IN CWD ZONE,,62,252040,"PLACE GRAIN, SALT PRODUCTS, MINERALS, CONSUMABLE NATURAL/MANUFACTURED PRODUCTS W/I CWD CONTAINMENT ZONE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-006N201962,M,A,IM/TPT/SL/PR/TK/PS BLCK BR/ELK,,62,252040,"IMPORT, TRANSPORT, SELL, PURCHASE, TAKE OR POSSESS BLACK BEAR/ELK/PARTS INCONSISTENT WITH RULES OF THE CODE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-007N201962,M,A,IM/TPT/SL/PR/TK/PS ENDGRD SPEC,,62,252040,"IMPORT/TRANSPORT/SELL/PURCHASE/TAKE/POSSESS ENDANGERED SPECIES, HIDES/OTHER PARTS, INCONSISTNT W/ CODE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-008N201962,M,A,IM/EX/TPT/SL/PR/PS LV PRHT SPC,,62,252040,"IMPORT, EXPORT, TRANSPORT, SELL, PURCHASE OR POSSESS LIVE PROHIBITED SPECIES",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-011N201962,M,A,CAP/KL SPC FOR DMG W/O AGT PRM,,62,252040,CAPTR/KIL DER/TRKY/MUNTN LION/MGRTRY BRD/BLCK BEAR/ENDNGRD SPECIES FOR DMGE TO PERSNL PROP W/O PRMSN OF AGT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-012N201962,M,A,USE/TPT/SL WDLF CAP/KL PRP DMG,,62,252040,"USE, TRANSPORT, SELL, OR GIVE AWAY WILDLIFE CAPTURED OR KILLED AS A RESULT OF PERSONAL PROPERTY DAMAGE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-013N201962,M,A,USE IGL MTH CAP/KL WLF DMG PRP,,62,252040,USING ILLEGAL METHOD TO CAPTURE OR KILL  WILDLIFE THAT IS DAMAGING PERSONAL PROPERTY,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-014N201962,M,A,OWNR FL RPT CAP/KL W/I 24 HRS,,62,252040,FLR PRPRTY OWNR CAPTURD/KILLD WILDLIFE RESULT OF PROPERTY DAMGE TO REPRT THE ACTION TAKEN TO AGNT W/I 24 HR,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-015N201962,M,A,POSS/TRNSPRT ILLEGL TAKEN WDLF,,62,252040,"POSSESS AND TRANSPORT INTO, WITHIN OR OUT OF THIS STATE ILLEGALLY TAKEN WILDLIFE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-016N201962,M,A,FL RPT/DISP CERVID CARCS 24 HR,,62,252040,FAIL REPRT CERVD CARCASS/PARTS W/ SPINAL COLUMN/HEAD ATCHED  W/I 24 HOUR/FAIL PRPERLY DISPSE OF CARCAS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-017N201962,M,A,WDLF TKR DAY END CMPT DALY LMT,,62,252040,WDLF TKN/POSD MAY BE GVN TO ANHR BY TKR AFTR CMPLN OF DYS FSH/HNT. ANY WDLF GVN INCLD IN DAILY LMT OF TKR,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-018N201962,M,A,FL KEP FSH/WDLF SEPARATE/IDFBL,,62,252040,FAILURE TO KEEP FISH AND/OR WILDLIFE SEPARATE AND/OR IDENTIFIABLE,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-019N201962,M,A,VIOLATION OF CULLING REGULATIN,,62,252040,VIOLATION OF CULLING REGULATION,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-021N201962,M,A,PS/STR/PSV WDLF AT NON-POSSESR,,62,252040,POSS/STORE/PRESERVE LEGALLY ACQUIRED WLDLF IN PLACE OTHR THN POSSRS HOME/CAMP/LODGING/COMMR PLANT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-022N201962,M,A,POSS/STORE TURKEY AFTER FEB 15,,62,252040,POSSESS AND/OR STORE TURKEYS LATER THAN FEBRUARY 15,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-023N201962,M,A,FAIL TO LABEL WILDLFE PROPERLY,,62,252040,FAILURE TO LABEL STORED WILDLIFE PROPERLY,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-024N201962,M,A,FL OPR CMR RFG ACCRT RECD WDLF,,62,252040,FAIL OF OPERATOR OF COMMR REFRIGERATION/STORAGE PLANT TO KEEP ACCURATE RECORDS OF WILDLIFE STORED W/I,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-025N201962,M,A,FAIL TO CLAIM DEER BY MAY 1,,62,252040,"FAIL TO CLAIM DEER BY MAY 1, FOLLOWING THE SEASON TAKEN",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-026N201962,M,A,POS WDLF ILLEGL VIOL TRESPASS,,62,252040,POSSESS WILDLIFE TAKEN ILLEGALLY OR WHILE IN VIOLATION OF TRESPASS STATUTES,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-027N201962,M,A,FAIL CODE PREPARATN/SRVNG WDLF,,62,252040,FAILURE TO CONFORM TO CODE RULES GOVERNING THE PREPARATION AND SERVING OF LEGALLY ACQUIRED WILDLIFE,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-028N201962,M,A,TSP/PS OUTSTATE FSH ILEGL MTH,,62,252040,TRANSPORT OR POSSESS GAME FISH TAKEN IN ANOTHER STATE BY METHODS NOT LEGAL IN MISSOURI (SPEAR FISHING),C,7,CONSERVATION,FALSE,Conservation,62,
252.040-029N201962,M,A,TSP/PS OUTSTATE WDLF ILEGL MTH,,62,252040,TRANSPRT/POSS WILDLIFE TAKN IN ANOTHR STATE BY METHOD NOT LEGAL IN MO/INCONSISTENT WITH WILDLIFE CODE,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-031N201962,M,A,HT/TP/FSH W/O PMT/UNSGN PMT,,62,252040,"HUNT, TRAP OR FISH WITHOUT PERMIT ON PERSON OR UNSIGNED PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-032N201962,M,A,TK/AS/SL CMR FS W/O PT/UNSN PT,,62,252040,TAKE/ASSIST/SELL COMMRL FISH WITHOUT COMMERCIAL FISHING PERMIT IN POSSESSION OR WITH UNSIGNED PERMIT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-033N201962,M,A,LOAN/FLSFY/ALTR FISH/HUNT PRMT,,62,252040,"LOAN, PREDATE, FALSIFY, OR AFTER FISHING OR HUNTING PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-034N201962,M,A,LOAN/FALSFY/ALTER DEER PERMT,,62,252040,"LOAN, PREDATE, FALSIFY OR ALTER DEER PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-035N201962,M,A,LOAN/FALSFY/ALTER TURKEY PERMT,,62,252040,"LOAN, PREDATE, FALSIFY OR ALTER TURKEY PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-036N201962,M,A,LOAN/FALSFY/ALTER TRAP PERMT,,62,252040,"LOAN, PREDATE, FALSIFY, OR ALTER TRAPPING PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-037N201962,M,A,LOAN/FALSFY/ALTR FURDLR PERMT,,62,252040,"LOAN, PREDATE, ALTER, OR FALSIFY FUR DEALER'S PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-038N201962,M,A,LOAN/FLSFY/ALTR COMM FISH PRMT,,62,252040,"LOAN, PREDATE, FALSIFY, OR ALTER COMMERCIAL FISHING PERMIT",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-039N201962,M,A,TK/ATM/PS WDLF W/O VALID PERMT,,62,252040,TAKE OR ATTEMPT TO TAKE OR POSSESS WILDLIFE WITHOUT VALID PERMIT (NOT HUNTER SAFETY CERTIFIED),C,7,CONSERVATION,FALSE,Conservation,62,
252.040-040N201962,M,A,FISH RESIDNT PERMIT-NON RESDNT,,62,252040,FISH ON RESIDENT PERMIT WHILE NOT BEING A LEGAL RESIDENT OF MISSOURI,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-041N201962,M,A,FISH RESIDNT PERMIT-NON RESDNT,,62,252040,FISH ON RESIDENT PERMIT WHILE NOT BEING A LEGAL RESIDENT OF MISSOURI,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-042N201962,M,A,HUNT RESIDNT PERMIT-NON RESDNT,,62,252040,HUNT ON RESIDENT PERMIT WHILE NOT BEING A LEGAL RESIDENT OF MISSOURI,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-043N201962,M,A,HNT DEER RESIDT PRMT-NON RESDT,,62,252040,HUNT DEER ON RESIDENT DEER PERMIT WHILE NOT BEING A LEGAL RESIDENT OF MISSOURI,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-044N201962,M,A,HNT TRKY RESIDT PRMT-NON RESDT,,62,252040,HUNT TURKEY ON RESIDENT TURKEY PERMIT WHILE NOT BEING A LEGAL RESIDENT OF MISSOURI,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-045N201962,M,A,RESDT PMT WHILE RESDT ANTHR ST,,62,252040,POSSESS RESIDENT PERMITS WHILE HAVING RESIDENT PRIVILEGES FROM ANOTHER STATE,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-046N201962,M,A,FISH W/O PERMIT-MO RESIDENT,,62,252040,FISH WITHOUT A PERMIT-MO RESIDENT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-047N201962,M,A,FISH W/O PERMIT-NON RESIDENT,,62,252040,FISH WITHOUT A PERMIT-FOR NON-RESIDENT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-048N201962,M,A,TK/ATM/PS/TSP FROGS W/O PERMIT,,62,252040,TAKE/ATTEMPT/POSSESS/TRANSPORT BULLFROGS/GREN FROGS TAKEN BY LEGAL FISHING METHODS W/O FISHING PERMIT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-049N201962,M,A,PS FSH W/O HEAD/TAIL LNGHT LMT,,62,252040,"POSS FISH WITH LENGTH LIMITS, WITHOUT HEAD OR TAIL ATTACHED, ON WATERS WHERE LENGTH LIMITS APPLY",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-051N201962,M,A,TAKE GAME FISH-ILLEGAL METHOD,,62,252040,TAKE GAME FISH BY ILLEGAL METHODS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-052N201962,M,A,TAKE GAME FISH-SPEAR FISHING,,62,252040,TAKE GAME FISH BY SPEAR FISHING,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-053N201962,M,A,TAK/ATM GAME FSH-GRAB/SNAG/GIG,,62,252040,"TAKE OR ATTEMPT TO TAKE GAME FISH (EXCEPT PADDLEFISH) BY GRABBING, SNAGGING OR GIGGING",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-054N201962,M,A,TK/ATM FSH-EXPLV/CHEM/DVC/EQPM,,62,252040,TAKE/ATM FISH BY EXPLSVE/POISN/CHEMCL/ELECTRCL DEVC/EQUPMNT TRANSMTG UNDERWTR SIGNAL TO KILL/ATM/STUPFY FSH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-055N201962,M,A,EXCED UNLABLD POLES/HOOKS LIMT,,62,252040,NOT MOR THN 3 UNLBLD POLES/33 HOKS/MISISPI RIVR.NOT MRE THN 2 UNLABLD POLES/50 HOOKS USD BY PERSN AT 1 TIME,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-056N201962,M,A,FAIL ATEND TROT LN/TRPS 24 HRS,,62,252040,"FAILURE TO ATTEND TROT-LINES, BAIT TRAPS, LIMB-LINES, BANK-LINES, OR JUG LINES EVERY 24 HOURS",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-057N201962,M,A,FAIL LABEL TRAPS/LINES/BOXES,,62,252040,"FAIL TO LABEL LIVE BAIT TRAPS, TROT-LINES, THROW-LINES, LIMB LINES, BANK LINES, JUG LINES, AND LIVE BOXES",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-058N201962,M,A,POSS SPEARGUN ON WATER/BANKS,,62,252040,POSSESS SPEARGUN ON UNIMPOUNDED WATERS OR ADJACENT BANKS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-059N201962,M,A,TAKE GAME FISH-HANDFISHING,,62,252040,TAKE GAME FISH BY HANDFISHING METHOD,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-061N201962,M,A,POSS FISH TRAPS ON WATER/BANK,,62,252040,"POSSESSION OF FISH TRAPS, INCLUDING SLAT AND WIRE TRAPS, ON WATERS OF THE STATE OR ADJACENT BANKS",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-062N201962,M,A,TK/ATM FISH ILGL MTH RSTRCD ZN,,62,252040,TAKE OR ATTEMPT TO TAKE FISH BY ILLEGAL METHODS IN A RESTRICTED ZONE (DAM),C,7,CONSERVATION,FALSE,Conservation,62,
252.040-063N201962,M,A,FISH IN RESTRICTED ZONE (DAM),,62,252040,FISH IN A RESTRICTED ZONE (DAM),C,7,CONSERVATION,FALSE,Conservation,62,
252.040-064N201962,M,A,TK PDLFSH-SNAG/GRAB RSTCTD WTR,,62,252040,TAKE PADDLEFISH BY SNAGGING OR GRABBING FROM RESTRICTED WATERS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-065N201962,M,A,TAKE/POSS OVER LIMIT-BLACK BSS,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF BLACK BASS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-066N201962,M,A,TAKE/POSS BLACK BASS-CLSD SESN,,62,252040,TAKE AND/OR POSSESS BLACK BASS IN CLOSED SEASON,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-067N201962,M,A,POSS BLACK BASS-ILLEGAL LIMIT,,62,252040,POSSESS BLACK BASS OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-068N201962,M,A,TAKE/POSS CATFISH-OVER LIMIT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF CATFISH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-069N201962,M,A,TAKE/POSS CATFISH-ILLEGL LNGTH,,62,252040,TAKE AND/OR POSSESS CATFISH OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-071N201962,M,A,TAKE/POSS CRAPPIE-OVER LIMIT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF CRAPPIE,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-072N201962,M,A,TAKE/POSS CRAPPIE-ILLEGL LNGTH,,62,252040,TAKE AND/OR POSSESS CRAPPIE OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-073N201962,M,A,TAK/PSS CHAN/GRS PCKRL-OVR LMT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF CHAIN OR GRASS PICKEREL,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-074N201962,M,A,TAK/PSS MUSK/PIKE-ILLEGL LNGTH,,62,252040,"TAKE AND/OR POSSESS ILLEGAL LENGTH MUSKELLUNGE, NORTHERN PIKE, TIGER MUSKIE",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-075N201962,M,A,TAKE/POSS PADDLEFSH-OVER LIMIT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF PADDLEFISH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-076N201962,M,A,TAKE/POSS PADDLEFSH-CLSD SESN,,62,252040,TAKE AND/OR POSSESS PADDLEFISH IN CLOSED SEASON,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-077N201962,M,A,PS/TSP/SL PDLFSH EGGS WATR/BNK,,62,252040,"POSSESS, TRANSPORT, SELL, OR OFFER FOR SALE EXTRACTED PADDLEFISH EGGS WHILE ON WATERS OR ADJACENT BANKS",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-078N201962,M,A,TAKE/POSS PADDLFSH-UNDER LNGTH,,62,252040,TAKE AND/OR POSSESS UNDER LENGTH PADDLEFISH TAKEN BY NON-COMMERCIAL METHODS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-079N201962,M,A,USE PADDLEFISH AS BAIT,,62,252040,USE PADDLEFISH OR PARTS THEREOF (INCLUDING EGGS) AS BAIT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-081N201962,M,A,TAKE/POSS PADDLFSH-6.525(7&8),,62,252040,"TAKE, ATTEMPT TO TAKE OR POSSESS PADDLEFISH IN VIOLATION OF 6.525 (7) AND (8)",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-082N201962,M,A,TAKE/POSS ROCK/WARMOTH-OVR LMT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF ROCK AND/OR WARMOUTH BASS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-083N201962,M,A,TAK/POSS ROCK/WARMOTH-ILLGL LN,,62,252040,TAKE AND/OR POSSESS ROCK BASS AND/OR WARMOUTH BASS OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-084N201962,M,A,TAKE/POSS SHVLNS STRGN-OVR LMT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF SHOVELNOSE STURGEON,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-085N201962,M,A,TAK/POSS SHVLNS STRGN-ILLGL LN,,62,252040,TAKE AND/OR POSSESS ILLEGAL LENGTH SHOVELNOSE STURGEON,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-086N201962,M,A,USE SHOVELNOSE STURGEN AS BAIT,,62,252040,USE SHOVELNOSE STURGEON OR PARTS THEREOF (INCLUDING EGGS) FOR BAIT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-087N201962,M,A,PS/TSP/SL SHVLNS EGGS WATR/BNK,,62,252040,"POSSESS, TRANSPORT, SELL, OR OFFER FOR SALE EXTRACTED SHOVELNOSE STURGEON EGGS WHILE ON WATERS/BANKS",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-088N201962,M,A,FL KP SHVLNS WHOLE ON WATR/BNK,,62,252040,FAIL TO KEEP SHOVELNOSE STURGEON WHOLE AND INTACT WHILE ON WATERS OF THE STATE OR ADJACENT BANKS,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-089N201962,M,A,TAKE/POSS OVER LIMIT-TROUT,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF TROUT,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-091N201962,M,A,USE ILLGL LURE DSGNTD TRT AREA,,62,252040,USE ILLEGAL LURE IN DESIGNATED TROUT AREA (RED OR BLUE RIBBON),C,7,CONSERVATION,FALSE,Conservation,62,
252.040-092N201962,M,A,TAKE/POSS TROUT ILLEGAL LENGHT,,62,252040,TAKE AND/OR POSSESS TROUT OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-093N201962,M,A,TAKE/ATMT/POSS TROUT W/O PERMT,,62,252040,"TAKE, ATTEMPT TO TAKE, AND/OR POSSESS TROUT WITHOUT A TROUT PERMIT WHERE REQUIRED",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-094N201962,M,A,TK/POSS OVR LMT-WALLEYE/SAUGER,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF WALLEYE OR SAUGER,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-095N201962,M,A,TAK/POSS WALLYE/SAUG,,62,252040,TAKE AND/OR POSSESS WALLEYE OR SAUGER TAKEN FROM A STREAM DURING CLOSED SEASON,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-096N201962,M,A,TK/POSS WALLEYE ILLEGAL LENGTH,,62,252040,TAKE AND/OR POSSESS WALLEYE OF ILLEGAL LENGTH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-097N201962,M,A,TK/POSS OVR LMT-WH/YLW/HYB BAS,,62,252040,"TAKE AND/OR POSSESS OVER LIMIT OF WHITE, YELLOW, STRIPED OR HYBRID BASS",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-098N201962,M,A,TK/POSS ILLGL LNGTH-MISC BASS,,62,252040,"TAKE AND/OR POSSESS STRIPED BASS, OR STRIPED BASS/WHITE BASS HYBRID OF ILLEGAL LENGTH",C,7,CONSERVATION,FALSE,Conservation,62,
252.040-099N201962,M,A,TK/POSS OVR LMT NON-GAME FISH,,62,252040,TAKE AND/OR POSSESS OVER LIMIT OF NON-GAME FISH,C,7,CONSERVATION,FALSE,Conservation,62,
252.040-101N201962,M,A,TK NOGM FSH-GIG/SNR/ETC CLS SN,,62,252040,"TAKE NON-GAME FISH BY GIG, SNAR, SNAG, GRAB, LONGBOW, CROSSBOW, OR UNDERWATER SPEAR FISHING-CLOSED SEASON",C,7,CONSERVATION,FALSE,Conservation,62,
